Arpu,Bytes,CLV,Gameqoo,Hari_Ps,Indibox,Is_Churn2,Is_Churn3,Is_Churn,Is_Usage_Inet,Is_Usage_Voice,Jml_Tiket,Kwadran_Indihome,Lart,List_Asset,Ltarif,Minipack,Number of Records,Plblcl,PLC,Product,Range_Umur,Speed,Stb2,Stb3,STO,Techno,Upgrade_Speed,Usage,Wifi_Ext
375241,34956289905,8255302,0,9/15/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PDE,FIBER,0,20GB-100 GB,0
396000,1.25695E+11,5940000,0,4/25/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PDM,FIBER,0,100GB-200GB,0
188245,2.42126E+11,2635430,0,5/26/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19061 = CS19 - IndiHome Value Varian Baru INET + OTT,7,C19061-INETF10M-200k 200000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KAL,FIBER,0,>200 GB,0
467500,3.26879E+11,10285000,0,9/18/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18070 = CS18 - Internet Paket Merdeka 2018 - 10 Mbps,9,C18070-INETF10M-210k 210000,3,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CID,FIBER,0,>200 GB,0
5500,,198000,0,7/23/2017 12:00:00 AM,0,CHURN,1,1,0,0,0,2,C17029 = CS17 - New Indihome Lower Value INET,4,C17029-INETF10M-Revisi 1 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,KRA,FIBER,0,NO USAGE,0
288860,17443663544,15887300,0,12/17/2015 12:00:00 AM,0,CHURN,1,0,1,0,0,4,HSSP05 = Paket untuk HSSP Paket 384 &amp; 512 Kbps,4,INETR1M3 : HSSP Rp. 70.000 70000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,1024,0,0,BLJ,NON FIBER,0,< 20GB,0
407711,45313110783,5707954,0,05/12/2019 00:00,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,TAR,FIBER,0,20GB-100 GB,0
352000,,6688000,0,12/14/2018 12:00:00 AM,0,CHURN,1,0,0,0,0,2,C18119 = CS18 - Indihome  Quadplay Kuadran 3 INET,5,C18119-INETFL10M-190k 190000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KDY,FIBER,0,NO USAGE,0
278906,6257265220,3904684,0,5/21/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,8,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PGG,NON FIBER,0,< 20GB,0
352000,2.42852E+11,5280000,0,4/25/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CSK,FIBER,0,>200 GB,0
396000,,10692000,0,4/18/2018 12:00:00 AM,0,CHURN,1,0,0,0,0,4,C18010 = CS18 - Indihome Khusus Imlek INET,6,C18010-INETFL20M-280K 280000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,BOO,FIBER,0,NO USAGE,0
225500,,17138000,0,3/19/2014 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,INDI01 = New IndiHOME Internet Attack Zone1,2,INDI01-INETR1M1-New IndiHOME 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,1024,0,0,CPE,FIBER,0,NO USAGE,0
346500,2.52271E+11,19404000,0,11/17/2015 2:11:17 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,CIL,FIBER,0,>200 GB,0
440000,92876113063,6160000,0,05/07/2019 00:00,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,8,C17048-INETF20M-Upgrade Speed Baru 290000,2,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,CWA,FIBER,0,20GB-100 GB,0
427582,1.52997E+11,5986148,0,05/10/2019 00:00,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PKU,FIBER,0,100GB-200GB,0
558849,1.80627E+11,21795111,0,04/02/2017 00:00,0,NON CHURN,0,0,1,0,4,4,C16118 = CS16 - Paket IndiHome Dinamic Price Deluxe (Internet),5,C16118 - INETF10M - Dinamic Price 248000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,MRY,FIBER,0,100GB-200GB,0
413237,61877002291,11983873,0,2/23/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,C18010 = CS18 - Indihome Khusus Imlek INET,5,C18010-INETFL20M-280K 280000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,PLM,FIBER,0,20GB-100 GB,0
346500,5.21227E+11,6237000,0,1/25/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PKY,FIBER,0,>200 GB,0
339180,19928176275,22725060,0,12/24/2014 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C15034 = CS - NON FTTH New Indihome Internet Super Winning Z1,5,INETR1M : New Pemenangan 105000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,1024,0,0,RMG,NON FIBER,0,< 20GB,0
363000,1.19838E+11,8712000,0,7/28/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C19195 = CS19 - Single Play INET,2,C19195-INETF20M-250k 250000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BGG,FIBER,0,100GB-200GB,0
346500,30622756671,8316000,0,7/14/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,TBE,FIBER,0,20GB-100 GB,0
611032,2.89917E+11,28718504,0,08/10/2016 00:00,0,NON CHURN,0,0,1,0,0,4,C16065 = CS16 - INTERNET indiHOME Deluxe,5,C16065-INETF10M-Standard 245000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,PSR,FIBER,0,>200 GB,0
63360,,1837440,0,2/20/2018 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,1,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),e. 3-4 thn,10240,0,0,CID,FIBER,0,NO USAGE,0
410795,52917185660,7394310,0,01/08/2019 00:00,0,NON CHURN,0,0,1,0,4,4,SDTB2 = DTB_2013_MASS_FIX_JABODETABEK_SEKAPUR,6,SDTB2-INETR1M1-Mass Fixed 295000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,BEK,FIBER,1,20GB-100 GB,0
567776,5786484946,72107552,0,12/28/2009 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,HSSP3R = KNS_2012_PROGRAM_HSSP3_REDZONE,3,HSSP3R-INET_1MB_H-PROGRAM HSSP3 REDZONE 1M 295000,0,1,PL,0,3P (POTS-INTERNET-IPTV),i. 11-15 thn,1024,0,0,GBC,FIBER,0,< 20GB,0
374000,1.06028E+11,7480000,0,11/29/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C19156 = CS19 - Program Upgrade IndiHome - INET,6,C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PLM,FIBER,0,100GB-200GB,0
511500,96620886965,21994500,0,12/29/2016 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,C19192 = CS19 - IndiHome Phoenix INET,4,C19192-INETF20M-272k 272000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,CPD,FIBER,0,20GB-100 GB,0
522500,1.29386E+11,11495000,0,9/13/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C17032 = CS17 - New Indihome Netizen I INET (with MOVIN),7,C17032-INETF20M-Standard 295000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,CID,FIBER,0,100GB-200GB,0
330000,68484342548,5940000,0,01/09/2019 00:00,0,NON CHURN,0,0,1,0,1,4,C18119 = CS18 - Indihome  Quadplay Kuadran 3 INET,4,C18119-INETFL10M-190k 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CPP,FIBER,0,20GB-100 GB,0
375952,1.31277E+11,8646896,0,08/04/2018 00:00,0,NON CHURN,0,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,GRL,FIBER,0,100GB-200GB,0
489500,3.72866E+11,12727000,0,05/10/2018 00:00,0,NON CHURN,0,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,5,C17048-INETF30M-Upgrade Speed Baru 450000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,CKG,FIBER,0,>200 GB,0
56306,2739377258,2421158,0,12/12/2016 00:00,0,NON CHURN,0,0,1,0,0,4,MBSP01 = Upgrade MBSP dari 1P ke Indihome,5,MBSP01 - INETMBQ50 - Free 0,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BEK,FIBER,1,< 20GB,0
346500,90345939466,19750500,0,9/30/2015 1:00:00 PM,0,NON CHURN,0,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,SKJ,FIBER,0,20GB-100 GB,0
788154,1.56938E+11,35466930,0,10/23/2016 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C17048 = CS17-Program Upgrade Speed Baru,5,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,SMH,FIBER,0,100GB-200GB,0
423500,3.97827E+11,13128500,0,12/15/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C17036 = CS17 - 1P Internet Only,6,C17036-INETF10M-1P Inet Only 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,1,0,KTX,FIBER,0,>200 GB,0
375241,1.00158E+11,11257230,0,1/23/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CLD,FIBER,0,100GB-200GB,0
183975,,14350050,0,1/21/2014 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,INDI10 = New IndiHOME Internet Winning Zone 1,2,INDI10-INETR1M1-New IndiHOME26070 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),g. 7-8 thn,10240,0,0,PSM,FIBER,0,NO USAGE,0
219830,64035555195,22862320,0,11/24/2011 12:00:00 AM,0,NON CHURN,0,0,1,0,3,4,INDI10 = New IndiHOME Internet Winning Zone 1,3,INDI10-INETR1M1-New IndiHOME26070 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),h. 9-10 thn,2048,0,0,CPA,FIBER,0,20GB-100 GB,0
412500,3.8488E+11,11962500,0,2/21/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18010 = CS18 - Indihome Khusus Imlek INET,5,C18010-INETFL20M-280K 280000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,PKY,FIBER,0,>200 GB,0
0,,0,0,03/09/2017 00:00,0,NON CHURN,0,0,0,0,0,2,C17048 = CS17-Program Upgrade Speed Baru,4,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,PKU,FIBER,0,NO USAGE,0
141406,1.64475E+11,1979684,0,5/21/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CID,NON FIBER,0,100GB-200GB,0
467500,3.6238E+11,14025000,0,1/20/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),5,C17086-INETFL20M-Standard 280000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,CKD,FIBER,0,>200 GB,0
377905,3.23718E+11,5290670,0,5/15/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,JBB,FIBER,0,>200 GB,0
423500,1.85524E+11,11011000,0,5/14/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C18024 = CS18 - New Internet Indihome Penuh Berkah,8,C18024-INETFL10M-210k 210000,2,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,TBE,FIBER,0,100GB-200GB,0
379500,2.9538E+11,13662000,0,7/17/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C19156 = CS19 - Program Upgrade IndiHome - INET,4,C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CID,FIBER,0,>200 GB,0
435237,35626564238,25243746,0,9/23/2015 12:00:00 AM,0,NON CHURN,0,0,1,0,7,4,C15004 = CS - FTTH New Indihome Internet Super Winning Z1,6,INETR10M : New Pemenangan 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,PDE,FIBER,0,20GB-100 GB,0
506000,1.96207E+11,9108000,0,1/18/2019 12:00:00 AM,0,NON CHURN,0,0,1,0,3,4,C17048 = CS17-Program Upgrade Speed Baru,7,C17048-INETF20M-Upgrade Speed Baru 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,KLB,FIBER,0,100GB-200GB,0
330000,,15180000,0,9/13/2016 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,C16002 = CS16 - INTERNET indiHOME Lite,7,INETR1M3 : Standard New IndiHOME Disruptive 75000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,1024,0,0,CID,NON FIBER,0,NO USAGE,0
480101,2.45242E+11,14883131,0,12/08/2017 00:00,0,NON CHURN,0,0,1,0,3,4,C19156 = CS19 - Program Upgrade IndiHome - INET,5,C19156-INETF50M-Upgrade IndiHome 400000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,KTZ,FIBER,0,>200 GB,0
368500,1.11861E+11,13634500,0,6/17/2017 12:00:00 AM,0,CHURN,1,0,1,0,5,4,C17032 = CS17 - New Indihome Netizen I INET (with MOVIN),5,C17032-INETF10M-Standard 195000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,LGK,FIBER,0,100GB-200GB,0
375952,1.95207E+11,13158320,0,08/01/2017 00:00,0,CHURN,1,0,1,0,0,4,C17032 = CS17 - New Indihome Netizen I INET (with MOVIN),5,C17032-INETF10M-Standard 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,MRD,FIBER,0,100GB-200GB,0
440000,,8360000,0,12/20/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL20M-280k 280000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,GAN,FIBER,0,NO USAGE,0
412500,3.19544E+11,11550000,0,03/01/2018 00:00,0,CHURN,1,0,1,0,0,4,C18010 = CS18 - Indihome Khusus Imlek INET,5,C18010-INETFL20M-280K 280000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,CRS,FIBER,0,>200 GB,0
489500,61802608504,7342500,0,04/06/2019 00:00,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF20M-290k 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,MRY,FIBER,0,20GB-100 GB,0
286000,5044181,5720000,0,11/25/2018 12:51:08 PM,0,CHURN,1,0,1,0,0,4,C17085 = CS17 - Indihome ODP Hijau Hitam Inet 10 Mbps Lower Value,4,C17085-INETFL10M-Standard 180000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PMU,FIBER,0,< 20GB,0
181835,,12910285,0,08/11/2014 00:00,0,CHURN,1,0,0,0,0,2,INDI10 = New IndiHOME Internet Winning Zone 1,2,INDI10-INETR2M1- New IndiHOME20958 250000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),f. 5-6 thn,2048,0,0,TBE,NON FIBER,0,NO USAGE,0
419100,1.12354E+11,11315700,0,4/18/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18010 = CS18 - Indihome Khusus Imlek INET,8,C18010-INETFL20M-280K 280000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,BEK,FIBER,0,100GB-200GB,0
118360,2025653098,8403560,0,08/09/2014 00:00,0,CHURN,1,0,0,0,0,2,HSSP05 = Paket untuk HSSP Paket 384 &amp; 512 Kbps,2,INETR1M3 : HSSP Rp. 65.000 65000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),f. 5-6 thn,1024,0,0,KDY,FIBER,0,< 20GB,0
370808,,5191312,0,5/15/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF20M-290k 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,CIK,FIBER,0,NO USAGE,0
0,,0,0,06/06/2018 00:00,0,CHURN,1,1,0,0,0,1,INDI10 = New IndiHOME Internet Winning Zone 1,2,INDI10-INETR1M1-New IndiHOME20957 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,1024,0,0,KLD,NON FIBER,0,NO USAGE,0
369600,3.70448E+11,7022400,0,12/16/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18119 = CS18 - Indihome  Quadplay Kuadran 3 INET,4,C18119-INETFL10M-190k 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PGB,FIBER,0,>200 GB,0
5500,,253000,0,9/13/2016 12:00:00 AM,0,CHURN,1,1,0,0,0,2,C16065 = CS16 - INTERNET indiHOME Deluxe,4,C16065-INETF10M-Standard 245000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BJO,FIBER,0,NO USAGE,0
400081,22139502619,8801782,0,09/01/2018 00:00,0,NON CHURN,0,0,1,0,2,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),6,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CPP,FIBER,0,20GB-100 GB,0
60589,,1211780,0,11/09/2018 00:00,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,1,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),d. 1-2 thn,10240,0,0,PDK,FIBER,0,NO USAGE,0
466081,5179229775,14914592,0,11/12/2017 00:00,0,CHURN,1,0,1,0,0,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),7,C17086-INETFL10M-Standard 180000,2,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BIN,FIBER,0,< 20GB,0
368500,35653059009,37587000,0,1/26/2012 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17036 = CS17 - 1P Internet Only,5,C17036-INETF10M-1P Inet Only 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),h. 9-10 thn,10240,0,0,SKJ,FIBER,0,20GB-100 GB,0
542300,1.09693E+11,8676800,0,03/10/2019 00:00,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,11,C19027-INETF10M-200k 200000,3,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CBB,FIBER,0,100GB-200GB,0
422518,1.43484E+11,9295396,0,09/04/2018 00:00,0,NON CHURN,0,0,1,0,4,4,C17029 = CS17 - New Indihome Lower Value INET,5,C17029-INETF10M-Revisi 1 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,SLP,FIBER,0,100GB-200GB,0
489500,,7342500,0,4/27/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF20M-290k 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,BIN,FIBER,0,NO USAGE,0
253000,46216418110,7843000,0,12/12/2017 20:58,0,CHURN,1,0,1,0,0,4,C17091 = CS17 - Netizen 2 Promo NaRu 2017 (INET),4,C17091-INET10Q53-Standard 150000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CLS,FIBER,0,20GB-100 GB,0
338518,1.58544E+11,4739252,0,05/07/2019 00:00,0,CHURN,1,0,1,0,0,4,C18052 = CS18 - Indihome Gamer INET,5,C18052-INETC10M-190k 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,GBC,FIBER,0,100GB-200GB,0
401500,,7628500,0,12/21/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,BIN,FIBER,0,NO USAGE,0
481800,1.66439E+11,8672400,0,1/27/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KLB,FIBER,0,100GB-200GB,0
630300,2.31567E+11,10715100,0,2/26/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,SEG,FIBER,0,>200 GB,0
342657,3.91334E+11,10965024,0,11/22/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,4,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),5,C17086-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,KRG,FIBER,0,>200 GB,0
429000,7293387116,22308000,0,3/16/2016 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C16007 = CS16 - INTERNET indiHOME Fiber,4,C16007-INETF10M-Standard 245000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,BIN,FIBER,0,< 20GB,0
808500,,120466500,0,2/22/2008 12:00:01 AM,0,CHURN,1,0,0,0,0,2,Telkom Data Internet,6,INET U1M-Standard 645000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),i. 11-15 thn,2048,0,0,CSR,NON FIBER,0,NO USAGE,0
357500,20388731187,10725000,0,1/23/2018 12:00:00 AM,0,CHURN,1,0,1,0,1,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),5,C17086-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,PDE,FIBER,0,20GB-100 GB,0
517000,83875571873,22748000,0,11/17/2016 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17024 = CS17 - New Indihome Deluxe INET,7,C17024-INETF10M-Standard 190000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,KBY,FIBER,0,20GB-100 GB,0
357500,1.1158E+11,14657500,0,02/10/2017 00:00,0,NON CHURN,0,0,1,0,1,4,C19156 = CS19 - Program Upgrade IndiHome - INET,5,C19156-INETF20M-Upgrade IndiHome Opsi 2_200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,TGA,FIBER,0,100GB-200GB,0
396000,1.4815E+11,6336000,0,3/13/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,KLD,FIBER,0,100GB-200GB,0
737000,78873240785,14003000,0,12/04/2018 00:00,0,NON CHURN,0,0,1,0,1,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,10,C18166-INETFL40M-470k 470000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,40960,1,0,KBY,FIBER,0,20GB-100 GB,0
198000,111042640,25542000,0,10/29/2009 12:00:00 AM,0,CHURN,1,0,1,0,0,4,INDI10 = New IndiHOME Internet Winning Zone 1,2,INDI10-INETR3M1-New IndiHOME 300000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),i. 11-15 thn,3072,0,0,SLP,FIBER,0,< 20GB,0
379500,1.81977E+11,9108000,0,7/14/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17029 = CS17 - New Indihome Lower Value INET,4,C17029-INETF10M-Revisi 1 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CIL,FIBER,0,100GB-200GB,0
