"Arpu","Bytes","CLV","Indibox","Is_Churn2","Is_Usage_Inet","Jml_Tiket","Kwadran_Indihome","Lart","List_Asset","Ltarif","Minipack","PLC","Product","Range_Umur","Speed","Stb2","STO","Techno","Upgrade_Speed","Usage","Wifi_Ext"
447787.9951768861,44221167880.44648,11624077.25998991,0,"CHURN",1,0,4,"C17045 = CS17- Indihome Kemerdekaan (INTERNET)",5.773714160438599,"C17045-INETF10M-PROMO KEMERDEKAAN 190000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",19321.41650144563,0,"JBB","FIBER",0,"20GB-100 GB",0
180054.48976698698,147927512968.74402,2520762.8567378176,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7,"C19044-INETF10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CWA","FIBER",0,"100GB-200GB",0
379516.2464510568,217297582078.30658,6434488.222375058,0,"CHURN",0.17325521078837858,0,4,"C17026 = CS17 - New Indihome Premium INET",7,"C17026-INETF20M-Standard 290000",0.5197656323651358,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",12014.133358472996,0,"PDK","FIBER",0,"100GB-200GB",0
363336.2282826209,31911875908.843895,6015804.007124284,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5,"C17052-INETF10M-NETIZEN II 195000",0.8277519043950465,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"TAN","FIBER",0,"20GB-100 GB",0
459520.0316529025,494171959248.7544,6813331.395995862,0,"CHURN",1,0,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",6.439728325029149,"C18074-INETF20M-280k 280000",1.6264855500194328,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CID","FIBER",0,">200 GB",0
494639.3632985788,8702234156.383038,7144491.882884966,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",8.076006747875159,"C17052-INETF10M-NETIZEN II 195000",0.8152013495750318,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",18587.661819648325,0,"GDS","FIBER",0,"< 20GB",0
434819.6290808524,300879816.90865046,6499304.767307971,0,"CHURN",0.8606686733041543,0,3.7213373466083084,"C19016 = CS19 - IndiHome New Premium INET",7.860668673304154,"C19016-INETF10M-195k 195000",0.8606686733041543,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CKG","FIBER",0,"< 20GB",0
374762.41600710066,246289183571.3008,5532689.213145677,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",9,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KRA","FIBER",0,">200 GB",0
387743.09887716087,86028748984.84332,6221066.861630849,0,"CHURN",0.8048036409514243,0,3.6096072819028486,"C17029 = CS17 - New Indihome Lower Value INET",7.219214563805697,"C17029-INETF10M-Revisi 1 190000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"PLM","FIBER",0,"20GB-100 GB",0
373534.92681739054,188906288230.27853,7239491.674398933,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",4,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",13318.343260410047,0,"CPA","FIBER",0,"100GB-200GB",0
363818.2824431843,185300352634.62454,7856378.204302892,0,"CHURN",0.3823492027384213,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",7.088253986307894,"C19027-INETF10M-200k 200000",0.6176507972615787,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"TBE","FIBER",0,"100GB-200GB",0
449321.54481783597,492920206900.2578,10883948.286565952,0,"CHURN",1,1.2439281451725541,4,"C18052 = CS18 - Indihome Gamer INET",4.378035927413723,"C18052-INETC20M-290k 290000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"CBR","FIBER",0,">200 GB",0
555496.5825326613,84366852496.69817,7817669.548710646,0,"CHURN",1,0,4,"C18052 = CS18 - Indihome Gamer INET",5.231348825303337,"C18052-INETC20M-290k 290000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",19295.494014446915,0,"PDG","FIBER",0,"20GB-100 GB",0
339817.081934333,176360308983.2113,7706715.912523607,0,"CHURN",0.46059031321308586,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",6.078819373573828,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"CIK","FIBER",0,"100GB-200GB",0
434631.2692369178,33936271182.0668,14431480.026675567,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5.001491695874066,"C17052-INETF10M-NETIZEN II 195000",0.5007458479370328,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",15367.637482875216,0,"MRY","FIBER",0,"20GB-100 GB",0
400766.6586801995,288546550397.676,10820699.784365386,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",0.5280892337690113,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",15072.366246205325,0,"PSM","FIBER",0,">200 GB",0
408316.41864547075,124693401911.47345,7038265.468429933,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",4,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",12240.827290422443,0,"CBB","FIBER",0,"100GB-200GB",0
244390.89242329178,107065351.86357026,33518088.35155715,0,"CHURN",1,0,4,"Telkom Data Internet",3.072208607626158,"INET U384R-Standard 195000",0,0,"2P-NETIZEN (POTS-INTERNET)","i. 11-15 thn",2340.0389238605426,0,"CLS","NON FIBER",0,"< 20GB",0
480165.76382012974,145981148724.53494,6464534.399649009,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7.3028661491145,"C19044-INETF10M-210k 210000",0.1514330745572502,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"PKY","FIBER",0,"100GB-200GB",0
460566.57258451317,147344729430.2782,7194729.351679431,0,"CHURN",1,0,4,"C16128 = CS16 - Paket IndiHome Khusus Telkom Re -2 - INET",7.437758452477887,"C16128 - INETF10M - Khusus RE-2 248000",2,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CID","FIBER",0,"100GB-200GB",0
1622675.9117428851,971059674546.0948,29122660.343451217,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7.948356171017298,"C19044-INETF30M-455k 455000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",98698.17033851989,0,"SPT","NON FIBER",0,">200 GB",0
318537.1630323834,257121680641.23322,5002609.140373854,0,"CHURN",0.14310641842437044,0,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",6.85689358157563,"C18024-INETFL10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"KBY","FIBER",0,">200 GB",0
365441.6210327596,333259587390.2112,5101513.910233204,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",4,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",19569.64636079754,0,"JBB","FIBER",0,">200 GB",0
355411.38854172017,170733924039.3941,8553961.02084725,0,"CHURN",1,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",4.540084154043647,"C18010-INETFL10M-250K 250000",0.5400841540436477,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",10240,0,"KMY","FIBER",0,"100GB-200GB",0
361253.45010636776,266777039471.14142,16225584.395092782,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4.317554526114952,"C17052-INETF10M-NETIZEN II 195000",0.31755452611495183,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"KRA","FIBER",0,">200 GB",0
237254.44897963316,225654661530.41693,3321562.2857148643,0,"CHURN",0.31480921923866023,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",7.629618438477321,"C19027-INETF10M-200k 200000",0.31480921923866023,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"TBE","FIBER",0,"100GB-200GB",0
411897.51520122704,616739833.5072598,7508102.484798773,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",4.722614327328503,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",13939.785355921937,0,"PGB","FIBER",0,"< 20GB",0
508964.54940249235,81779441975.4344,10509526.331978109,0,"CHURN",1,0,4,"C18024 = CS18 - New Internet Indihome Penuh Berkah",7.591612349710353,"C18024-INETFL30M-370k 370000",0.5916123497103525,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",22356.22092206802,0,"SEG","FIBER",0,"20GB-100 GB",0
399877.4956977543,968640914.3149049,11069016.029485729,0,"CHURN",0.5464531461988816,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6,"C18166-INETFL40M-470k 470000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",19136.847153401464,0,"JAG","FIBER",0,"< 20GB",0
201294.46823838714,148768672560.45795,2818122.5553374197,0,"CHURN",0.47402562589266106,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",7.948051251785322,"C19027-INETF10M-200k 200000",0.47402562589266106,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"SPT","NON FIBER",0,"20GB-100 GB",0
387424.50588976336,50549545311.412926,7186430.9862425,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4.850379343163914,"C17052-INETF10M-NETIZEN II 195000",0.4251896715819572,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",12416.971118499621,0,"PKY","FIBER",0,"20GB-100 GB",0
414882.4206122051,608011300789.027,13810787.614882093,0,"CHURN",1,0,4,"C17029 = CS17 - New Indihome Lower Value INET",4.49485902954133,"C17029-INETF10M-Revisi 1 190000",0.2749216830785167,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",11929.118820834407,0,"SEG","FIBER",0,">200 GB",0
396937.10619520897,250004490850.7651,5982169.778784403,0,"CHURN",1,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",8.936106395781207,"C18166-INETFL20M-280k 280000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10458.09016906681,0,"MER","FIBER",0,">200 GB",0
549206.4718072473,99732414711.32681,11682934.769470546,0,"CHURN",1,0.9359703554535376,4,"C17048 = CS17-Program Upgrade Speed Baru",7.064029644546462,"C17048-INETF20M-Upgrade Speed Baru 290000",1.1280592890929249,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"KRG","FIBER",0,"20GB-100 GB",0
437945.69976334006,391747425925.79266,6373402.0719357,0,"CHURN",1,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6.486660388073637,"C18166-INETFL10M-210k 210000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",15223.40237387404,0,"MRD","FIBER",0,">200 GB",0
443356.2837201706,471804582406.7521,10527505.617914941,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",6,"C17048-INETF20M-Upgrade Speed Baru 290000",0.610233403667389,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",20480,0,"CKL","FIBER",0,">200 GB",0
387869.72512970585,279516617138.92,6981655.052334705,0,"CHURN",1,0,4,"C18070 = CS18 - Internet Paket Merdeka 2018 - 10 Mbps",6.892987771308102,"C18070-INETF10M-210k 210000",0.5785975542616204,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CWA","FIBER",0,">200 GB",0
315260.38850463607,224023780206.15054,4881584.690097927,0,"CHURN",0.07877765168906103,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",6.842444696621878,"C18010-INETFL20M-280K 280000",0.07877765168906103,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",11046.683153295984,0,"KBY","FIBER",0,"20GB-100 GB",0
372190.07505294954,79326541960.38826,7002677.898517413,0,"CHURN",1,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6.835461368449957,"C18166-INETFL10M-210k 210000",0.27848712281665255,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PKU","FIBER",0,"20GB-100 GB",0
422741.9105953478,7523014579.241017,20784909.565474804,0,"CHURN",1,0,4,"C15004 = CS - FTTH New Indihome Internet Super Winning Z1",4.866385347674407,"INETR10M : New Pemenangan 210000",0.866385347674407,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",10240,0,"PCM","FIBER",0,"< 20GB",0
346566.76371072035,96988759723.29085,3467880.7382814907,0,"CHURN",1,0,4,"C19026 = CS19 - IndiHome Value INET tanpa OTT",2.0042122214965503,"C19026-INETF10M-200k 200000",0.001404073832183439,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"GDS","FIBER",0,"20GB-100 GB",0
480164.32695490273,343981717327.96204,7202464.904323541,0,"CHURN",1,0,4,"C18052 = CS18 - Indihome Gamer INET",6.831030547180756,"C18052-INETC20M-290k 290000",0.4577576367951891,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",15792.561799217263,0,"CBR","FIBER",0,">200 GB",0
470583.32839012065,72718641193.84438,6862376.640457669,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",7.692449603525203,"C19027-INETF10M-200k 200000",2.307550396474797,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"BGG","FIBER",0,"20GB-100 GB",0
370964.92422578245,81317427828.86366,7507481.2725564875,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5.591358715884873,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"BRS","FIBER",0,"20GB-100 GB",0
418451.56118444534,24815013807.86911,7782445.470835803,0,"CHURN",1,0,4,"C18010 = CS18 - Indihome Khusus Imlek INET",5.056346186935059,"C18010-INETFL10M-250K 250000",0.7640865467337649,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",12655.753761446249,0,"CIL","FIBER",0,"20GB-100 GB",0
402559.68674415594,59926308874.28325,6869702.521298017,0,"CHURN",0.49996531749797246,0,2.9999306349959447,"C19027 = CS19 - IndiHome Value INET + OTT",9.000069365004055,"C19027-INETF30M-425k 425000",1.000069365004055,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",25600.355148820763,0,"GBC","NON FIBER",0,"20GB-100 GB",0
446570.5651544502,54889413177.957954,9759321.928673383,0,"CHURN",1,0,4,"C17091 = CS17 - Netizen 2 Promo NaRu 2017 (INET)",8.306243807624393,"C17091-INET10Q53-Standard 150000",1.9837462845746356,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"SUE","FIBER",0,"20GB-100 GB",0
393959.9783876347,133416344131.12698,10182225.501582248,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",6.431556935649435,"C17052-INETF20M-NETIZEN II 295000",0,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",15593.618992983264,0,"STR","FIBER",0,"100GB-200GB",0
434725.97493539855,36308649569.13133,12673914.741959155,0,"CHURN",1,0,4,"C18119 = CS18 - Indihome  Quadplay Kuadran 3 INET",4.298449629339979,"C18119-INETFL10M-190k 190000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PLM","FIBER",0,"20GB-100 GB",0
361164.5930885863,160508923924.18994,5417468.896328794,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",7.416572413117557,"C19027-INETF10M-200k 200000",0.20828620655877883,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"PGG","FIBER",0,"100GB-200GB",0
388032.6937446849,7397001189.991864,12120389.052800933,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4.846109468187015,"C17052-INETF10M-NETIZEN II 195000",1.4230547340935071,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",7581.4362147028805,0,"KLD","FIBER",0,"< 20GB",0
584055.3272617452,130415680020.32655,16439806.357708447,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",6.690641455906041,"C17052-INETF40M-NETIZEN II 555000",0.6726603639765103,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20295.873618641603,0,"PDE","FIBER",0,"100GB-200GB",0
481203.6969560364,174114745790.63235,7145435.121082346,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",5.611216598339462,"C19027-INETF10M-200k 200000",0.515888085477066,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",15197.306004714845,0,"KDY","FIBER",0,"100GB-200GB",0
397114.0731155479,19410941197.580547,8247068.197991512,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",6.396588335624761,"C17048-INETF20M-Upgrade Speed Baru 290000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",14344.73386080061,0,"CIB","FIBER",0,"< 20GB",0
1285327.2527768146,4730543741813.744,27031239.18933603,0,"CHURN",1,0,4,"C17026 = CS17 - New Indihome Premium INET",7.531703797685752,"C17026-INETF50M-Standard 700000",2.7527180137824443,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",61171.01803396235,0,"PDM","FIBER",0,">200 GB",0
438988.6398290588,136016455490.45282,12988841.47553299,0,"CHURN",1,0,4,"C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M",5.608758154374781,"C18074-INETF20M-280k 280000",0.8043790771873905,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",18476.84175039888,0,"RMG","FIBER",0,"100GB-200GB",0
355802.4021163152,41364332549.60177,5295704.313092328,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",7.21323475304594,"C19044-INETF10M-210k 210000",0.10661737652296999,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"JTN","FIBER",0,"20GB-100 GB",0
194332.41893611953,23124260537.549408,2667732.7113480507,0,"CHURN",0.35853146960457405,0,2.717062939209148,"C19026 = CS19 - IndiHome Value INET tanpa OTT",7.565874121581704,"C19026-INETF10M-200k 200000",1.641468530395426,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",16808.63775124916,0,"KDY","FIBER",0,"20GB-100 GB",0
402972.58221521,354154576050.73175,6353374.517044593,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",8.879262645624069,"C19027-INETF10M-200k 200000",1,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10858.175254404765,0,"KAL","FIBER",0,">200 GB",0
668763.717722709,281834978777.79395,20850307.942978725,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",8,"C19044-INETF10M-210k 210000",0.1230551758680658,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",19219.914999111006,0.8769448241319342,"PSR","FIBER",0,">200 GB",0
413461.1614494119,497347382730.52625,6640523.839612424,0,"CHURN",0.5802298803681705,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",8.160459760736341,"C19027-INETF20M-290k 290000",0.5802298803681705,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",16181.553974970066,0,"MRY","FIBER",0,">200 GB",0
157242.67770113025,22000330197.86479,2239400.9885992785,0,"CHURN",0.27733832171105843,0.27733832171105843,2.554676643422117,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",5.554676643422117,"C19044-INETF10M-210k 210000",0.7226616782889416,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"TPR","FIBER",0,"20GB-100 GB",0
361274.2227126989,63430446726.59116,5057839.117977785,0,"CHURN",1,0,4,"C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT)",10.557633781819955,"C19044-INETF10M-210k 210000",1.0164667948057018,0.5082333974028509,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",15444.309989405192,0.5082333974028509,"SLP","FIBER",0,"20GB-100 GB",0
188190.77229399933,42077254960.310234,9872213.614075707,0,"CHURN",1,0,4,"INDI10 = New IndiHOME Internet Winning Zone 1",2.7019969051577344,"INDI10-INETR1M1-New IndiHOME26070 195000",0,0,"2P-NETIZEN (POTS-INTERNET)","f. 5-6 thn",4923.37932352608,0,"CLD","NON FIBER",0,"20GB-100 GB",0
351737.52669843985,154053960415.69608,5708205.470185927,0,"CHURN",0.7066891475139664,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4.879932557458101,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",17476.496870543015,0,"CPA","FIBER",0,"100GB-200GB",0
234931.70047685225,9403352430.644754,3361632.13456094,0,"CHURN",0.06178781740296935,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",7.876424365194062,"C18166-INETFL10M-210k 210000",0.9382121825970307,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"MRY","FIBER",0,"< 20GB",0
777959.0149857894,1032839561.6012067,37766813.030569814,0,"CHURN",0.877687029009915,0,4,"C17029 = CS17 - New Indihome Lower Value INET",8,"C17029-INETF10M-Revisi 1 190000",1,0,"3P (POTS-INTERNET-IPTV)","f. 5-6 thn",19227.51517706153,0.877687029009915,"PDG","FIBER",0,"< 20GB",0
362632.9889163333,408006530195.0874,9386313.432263002,0,"CHURN",1,0,4,"C17086 = CS17 - IndiHome Promo NaRu 2017 (INET)",5.561895816008657,"C17086-INETFL10M-Standard 180000",1.5618958160086573,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"GBC","FIBER",0,">200 GB",0
421636.2394823528,164217306728.8661,6237598.291408857,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",7.390134975200007,"C17052-INETF10M-NETIZEN II 195000",0.6780269950400013,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"TPR","FIBER",0,"100GB-200GB",0
443161.2142091107,501881505704.4752,22133555.708823327,0,"CHURN",1,0,4,"C18052 = CS18 - Indihome Gamer INET",4.937906604097522,"C18052-INETC10M-190k 190000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"STR","FIBER",0,">200 GB",0
344040.96932577295,222872891958.27036,5743928.982952576,0,"CHURN",0.26020073299431945,0,4,"C18052 = CS18 - Indihome Gamer INET",6.73979926700568,"C18052-INETC10M-190k 190000",0.26020073299431945,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KAL","FIBER",0,"100GB-200GB",0
516492.3430489777,293266982082.9328,10736245.195387729,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",6.916802402024356,"C17048-INETF20M-Upgrade Speed Baru 290000",1.9584012010121779,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20054.0282983647,0,"KLB","FIBER",0,">200 GB",0
174558.30526081112,77527983060.02174,10209337.624668714,0,"CHURN",1,0,4,"SPDF10 = Internet Fixed Pricing Winning Zone 1",2.860154087291554,"SPDF10-INETR2M1-Fixed Pricing24339 250000",0,0,"2P-NETIZEN (POTS-INTERNET)","g. 7-8 thn",3222.3970471820685,0,"BLJ","NON FIBER",0,"20GB-100 GB",0
496062.3952965262,159534401335.91568,9828224.540743155,0,"CHURN",1,0.26427092382775497,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6.779774230143538,"C18166-INETFL10M-210k 210000",0.9559548460287075,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"KTZ","FIBER",0,"100GB-200GB",0
494657.5095665462,293399257232.80414,8105607.919515543,0,"CHURN",1,0,4,"C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet",6.896483254385694,"C18166-INETFL10M-210k 210000",1,0.3160805423976156,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0.3160805423976156,"CWA","FIBER",0,">200 GB",0
410014.1384979097,53324689929.91015,8243525.424433612,0,"CHURN",1,0,4,"C18070 = CS18 - Internet Paket Merdeka 2018 - 10 Mbps",5.528815108862877,"C18070-INETF10M-210k 210000",0.5096050362876255,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"LGK","FIBER",0,"20GB-100 GB",0
381768.6906304496,257283596318.93472,9322541.348456021,0,"CHURN",1,0,4,"C19027 = CS19 - IndiHome Value INET + OTT",5.977083933025762,"C19027-INETF20M-290k 290000",0.24427098325644037,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"BIN","FIBER",0,">200 GB",0
572429.6800717441,277584724692.8442,7477939.678905646,0,"CHURN",1,0,4,"C17048 = CS17-Program Upgrade Speed Baru",7.936291193037505,"C17048-INETF20M-Upgrade Speed Baru 290000",1.9681455965187526,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",20480,0,"RMG","FIBER",0,">200 GB",0
407862.9464707978,115853480458.26927,13372125.660815319,0,"CHURN",1,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",5.303920950754435,"C17052-INETF10M-NETIZEN II 195000",0.6960790492455654,0,"3P (POTS-INTERNET-IPTV)","e. 3-4 thn",13352.15053572541,0,"CKL","FIBER",0,"100GB-200GB",0
336691.17227912165,75749594203.31958,5485866.312918266,0,"CHURN",0.7428474276195899,0,4,"C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN)",4.771457717141231,"C17052-INETF10M-NETIZEN II 195000",0,0,"3P (POTS-INTERNET-IPTV)","d. 1-2 thn",10240,0,"CPA","NON FIBER",0,"< 20GB",0
